id,original1,edit1,grades1,meanGrade1,original2,edit2,grades2,meanGrade2,label
106764-106766,Joaquin Phoenix and family on River <Phoenix/> 's legacy and influence - 60 Minutes,Water,11100,0.6,Joaquin Phoenix and family on River Phoenix 's legacy and <influence/> - 60 Minutes,booty,22221,1.8,2
106327-106328,Joaquin Phoenix and Martin Sheen arrested in <climate/> change protest,moovies,0,0.0,Joaquin Phoenix and Martin Sheen arrested in climate change <protest/> ,denial,10000,0.2,2
106408-106409,Joaquin Phoenix arrested during Jane Fonda 's weekly <climate/> change protest,undewear,32222,2.2,Joaquin Phoenix arrested during Jane Fonda 's weekly climate change <protest/> ,kegger,22110,1.2,1
106408-106407,Joaquin Phoenix arrested during Jane Fonda 's weekly <climate/> change protest,undewear,32222,2.2,Joaquin Phoenix arrested during Jane Fonda 's weekly <climate/> change protest,gender,32200,1.4,1
106409-106407,Joaquin Phoenix arrested during Jane Fonda 's weekly climate change <protest/> ,kegger,22110,1.2,Joaquin Phoenix arrested during Jane Fonda 's weekly <climate/> change protest,gender,32200,1.4,2
105656-105657,"Joaquin Phoenix <Drops/> Multiple F-Bombs in Golden Globes Speech , Blasts Hollywood Hypocrisy",Drips,100000,0.16666666666666666,"Joaquin Phoenix Drops Multiple F-Bombs in Golden Globes Speech , Blasts <Hollywood/> Hypocrisy",own,22100,1.0,2
106457-106458,Jobs are hot . <Paychecks/> ? Not so much,Monocles,22210,1.4,Jobs are hot . <Paychecks/> ? Not so much,Popsicles,32210,1.6,2
105584-105585,Joe Walsh : <Trump/> is Absolutely Incompetent and Unfit,Everyone,22110,1.2,Joe Walsh : <Trump/> is Absolutely Incompetent and Unfit,Henley,33200,1.6,2
106464-106465,"John Bolton impeachment testimony will be blocked , Donald Trump <says/> ",cackles,21110,1.0,"John Bolton impeachment testimony will be blocked , Donald Trump <says/> ",prays,22110,1.2,2
105722-105721,John Bolton just made Mitch McConnell an <offer/> he badly wants to refuse,omelette,33222,2.4,John Bolton just made Mitch McConnell an <offer/> he badly wants to refuse,elephant,11100,0.6,1
107616-107617,"John Brennan , former CIA Director : Trump most ignorant , incompetent <individual/> to hold presidency .",toddler,22111,1.4,"John Brennan , former CIA Director : Trump most ignorant , incompetent <individual/> to hold presidency .",toupee,22211,1.6,2
100170-100171,John Fogerty on the <Grateful Dead/> at Woodstock : ' They sabotaged our chance in the limelight ',lighting,22111,1.4,John Fogerty on the Grateful Dead at Woodstock : ' They sabotaged our chance in the <limelight/> ',mud,22110,1.2,1
100446-100447,Joker : Joaquin Phoenix <lost/> so much weight to play Batman villain he started ‘ going mad ’,gained,20000,0.4,Joker : Joaquin Phoenix lost so much weight to <play/> Batman villain he started ‘ going mad ’,date,22110,1.2,2
100568-100567,Joker Wild at Box Office ( Again ) as Will Smith ’s ‘ <Gemini/> Man ’ Flops,space,21100,0.8,Joker Wild at Box Office ( Again ) as Will Smith ’s ‘ <Gemini/> Man ’ Flops,burning,21100,0.8,0
100798-100797,Jose Altuve sends the Astros to the <World/> Series !,jetsons,221100,1.0,Jose Altuve sends the Astros to the World <Series/> !,Cup,11000,0.4,1
100634-100635,Jose Guillen redeems a botched <catch/> with one of the greatest throws in baseball history .,surgery,32220,1.8,Jose Guillen redeems a botched catch with one of the greatest <throws/> in baseball history .,dances,22111,1.4,1
106768-106767,Journalist falls for Australian drop bear prank while <covering/> Kangaroo Island bushfires,starting,32211,1.8,Journalist falls for Australian drop <bear/> prank while covering Kangaroo Island bushfires,drawers,22210,1.4,1
104542-104541,"Journalist mysteriously <resigns/> after surprising Vladimir Putin with question , commenting on cosmetic surgery rumors",explodes,333331,2.6666666666666665," <Journalist/> mysteriously resigns after surprising Vladimir Putin with question , commenting on cosmetic surgery rumors",Trump,21110,1.0,1
106228-106227,Judge denies Trump ’s bid to have E. Jean Carroll ’s defamation suit <tossed/> ,cleaned,22210,1.4,Judge denies Trump ’s bid to have E. Jean Carroll ’s <defamation/> suit tossed,polyester,22211,1.6,2
106466-106467,Judge orders U.S. to return gay asylum-seeker deported to <Chad/> ,Broadway,32221,2.0,Judge orders U.S. to <return/> gay asylum-seeker deported to Chad,kiss,22221,1.8,1
102040-102041,"<Julian Assange/> 's health is so bad he ' could die in prison ' , say 60 doctors",Trump,11110,0.8,"Julian Assange 's health is so bad he ' could die in prison ' , say 60 <doctors/>",prisoners,22110,1.2,2
106954-106953,Julian Edelman Arrested for Misdemeanor <Vandalism/> ,ugliness,22211,1.6,Julian Edelman Arrested for Misdemeanor <Vandalism/> ,Verbalism,21111,1.2,1
106954-106952,Julian Edelman Arrested for Misdemeanor <Vandalism/> ,ugliness,22211,1.6,Julian Edelman Arrested for Misdemeanor <Vandalism/> ,Dancing,10000,0.2,1
106953-106952,Julian Edelman Arrested for Misdemeanor <Vandalism/> ,Verbalism,21111,1.2,Julian Edelman Arrested for Misdemeanor <Vandalism/> ,Dancing,10000,0.2,1
106901-106900,Jussie Smollett not returning to ‘ <Empire/> ’ after alleged hate-crime hoax,homosexuality,32111,1.6,Jussie Smollett not returning to ‘ <Empire/> ’ after alleged hate-crime hoax,christmas,100000,0.16666666666666666,1
106209-106208,Justice Dept. <winds/> down Clinton-related inquiry once championed by Trump . It found nothing of consequence .,knocks,11100,0.6,Justice Dept. <winds/> down Clinton-related inquiry once championed by Trump . It found nothing of consequence .,dances,11000,0.4,1
106049-106050,Justice Ginsburg says 2020 going well : ' I 'm <cancer/> free . That 's good ',gender,322111,1.6666666666666667,Justice Ginsburg says 2020 going well : ' I 'm <cancer/> free . That 's good ',sugar,22211,1.6,1
104588-104589,Justin Bieber opens up about drugs and <depression/> ,boyfriends,21000,0.6,Justin Bieber <opens/> up about drugs and depression,throws,22110,1.2,2
104588-104587,Justin Bieber opens up about drugs and <depression/> ,boyfriends,21000,0.6,Justin Bieber opens up about drugs and <depression/> ,alcohol,10000,0.2,1
104589-104587,Justin Bieber <opens/> up about drugs and depression,throws,22110,1.2,Justin Bieber opens up about drugs and <depression/> ,alcohol,10000,0.2,1
101972-101970,K-pop <singer/> Goo Hara found dead aged 28,yoddler,10000,0.2,K-pop singer Goo Hara <found/> dead aged 28,sang,10000,0.2,0
101972-101971,K-pop <singer/> Goo Hara found dead aged 28,yoddler,10000,0.2,K-pop <singer/> Goo Hara found dead aged 28,tart,21100,0.8,2
101970-101971,K-pop singer Goo Hara <found/> dead aged 28,sang,10000,0.2,K-pop <singer/> Goo Hara found dead aged 28,tart,21100,0.8,2
102274-102273,K-pop <stars/> Jung Joon-young and Choi Jong-hoon jailed for gang-rape in South Korea,offenders,10000,0.2,K-pop <stars/> Jung Joon-young and Choi Jong-hoon jailed for gang-rape in South Korea,fanatics,10000,0.2,0
100613-100612,K-pop <star/> Sulli found dead aged 25,tart,22210,1.4,K-pop star Sulli <found/> dead aged 25,appears,0,0.0,1
106215-106216,"Kansas just reached a deal to expand <Medicaid/> , covering 150,000 people",tacos,32221,2.0,"Kansas just reached a deal to expand <Medicaid/> , covering 150,000 people",umbrella,22111,1.4,1
106357-106358, <Kansas/> leaders announce breakthrough bipartisan deal to expand Medicaid,Bountiful,21000,0.6,Kansas leaders announce breakthrough bipartisan deal to <expand/> Medicaid,Enlarge,30000,0.6,0
100255-100254,Kashmiri doctor arrested after warning <blackout/> could cause deaths,murderers,32211,1.8,Kashmiri doctor arrested after warning <blackout/> could cause deaths,laughter,32110,1.4,1
100690-100691,Kasper Schmeichel save against <Switzerland/> .,fireball,33110,1.6,Kasper Schmeichel <save/> against Switzerland .,prank,11100,0.6,1
107010-107008,Kathy Griffin and Randy Bick <marry/> in surprise New Year ’s ceremony officiated by Lily Tomlin,murder,211100,0.8333333333333334,Kathy Griffin and Randy Bick <marry/> in surprise New Year ’s ceremony officiated by Lily Tomlin,divorce,21100,0.8,1
107010-107009,Kathy Griffin and Randy Bick <marry/> in surprise New Year ’s ceremony officiated by Lily Tomlin,murder,211100,0.8333333333333334,Kathy Griffin and Randy Bick <marry/> in surprise New Year ’s ceremony officiated by Lily Tomlin,hug,10000,0.2,1
107008-107009,Kathy Griffin and Randy Bick <marry/> in surprise New Year ’s ceremony officiated by Lily Tomlin,divorce,21100,0.8,Kathy Griffin and Randy Bick <marry/> in surprise New Year ’s ceremony officiated by Lily Tomlin,hug,10000,0.2,1
100385-100386,Keanu Reeves and Carrie Anne-Moss are making a fourth <Matrix/> movie - The Verge,FindingNemo,21110,1.0,Keanu Reeves and Carrie Anne-Moss are <making/> a fourth Matrix movie - The Verge,ruining,32220,1.8,2
100114-100113,"Keanu Reeves and his 2019 “ Keanaissance , ” <explained/>",ignored,21110,1.0,"<Keanu Reeves/> and his 2019 “ Keanaissance , ” explained",None,0,0.0,1
101231-101232,Keanu Reeves is <dating/> a woman close to his own age . Why is that so shocking ?,eating,22110,1.2,Keanu Reeves is dating a <woman/> close to his own age . Why is that so shocking ?,Alie,10000,0.2,1
101231-101230,Keanu Reeves is <dating/> a woman close to his own age . Why is that so shocking ?,eating,22110,1.2,Keanu Reeves is dating a woman close to his own <age/> . Why is that so shocking ?,decade,22210,1.4,2
101232-101230,Keanu Reeves is dating a <woman/> close to his own age . Why is that so shocking ?,Alie,10000,0.2,Keanu Reeves is dating a woman close to his own <age/> . Why is that so shocking ?,decade,22210,1.4,2
101196-101195,"Kellen Winslow Jr. takes plea deal in <rape case/> , faces 12-18 years in prison .",preschool,10000,0.2,"Kellen Winslow Jr. takes plea deal in rape case , faces 12-18 years in <prison/> .",military,11100,0.6,2
107638-107637,Kellyanne Conway <Melts/> Down Under Grilling by Fox News,Gets,22110,1.2,Kellyanne Conway <Melts/> Down Under Grilling by Fox News,Chars,11100,0.6,1
104811-104813,"Kelly Fraser , an award-winning Inuk singer-songwriter , <dies/> at 26",froze,21100,0.8,"Kelly Fraser , an award-winning Inuk singer-songwriter , <dies/> at 26",tuneless,222100,1.1666666666666667,2
104811-104812,"Kelly Fraser , an award-winning Inuk singer-songwriter , <dies/> at 26",froze,21100,0.8,"Kelly Fraser , an award-winning Inuk singer-songwriter , <dies/> at 26",shys,10000,0.2,1
104813-104812,"Kelly Fraser , an award-winning Inuk singer-songwriter , <dies/> at 26",tuneless,222100,1.1666666666666667,"Kelly Fraser , an award-winning Inuk singer-songwriter , <dies/> at 26",shys,10000,0.2,1
100832-100831,"Ken Loach Says Marvel <Films/> Are "" Made as Commodities Like Hamburgers """,shows,0,0.0,"Ken Loach Says Marvel Films Are "" Made as <Commodities/> Like Hamburgers """,Food,10000,0.2,2
105270-105269,Kentucky attorney general asks FBI to probe former governor 's <pardons/> ,flatulence,22211,1.6,Kentucky attorney general asks FBI to probe former governor 's <pardons/> ,drawers,22111,1.4,1
104648-104649,"Kevin Spacey <accuser/> Ari Behn , ex of Norwegian princess , died by suicide , manager says",abuser,20000,0.4,"Kevin Spacey accuser Ari Behn , ex of Norwegian princess , died by <suicide/> , manager says",death,21100,0.8,2
105046-105047,Kevin Spacey Settles Sexual Assault Lawsuit After Accuser 's <Death/> ,murder,10000,0.2,Kevin Spacey <Settles/> Sexual Assault Lawsuit After Accuser 's Death,wins,10000,0.2,0
104489-104488,Khashoggi 's fiancee says <execution/> of those convicted would conceal truth,marriage,21110,1.0,Khashoggi 's fiancee says <execution/> of those convicted would conceal truth,concealment,11100,0.6,1
100357-100356,Kirsten Dunst Laments Lack of Awards Recognition : ‘ Maybe I Do n’t <Play/> the Game Enough ’,Win,32110,1.4,Kirsten Dunst <Laments/> Lack of Awards Recognition : ‘ Maybe I Do n’t Play the Game Enough ’,loves,11100,0.6,1
100012-100013, <Kirsten Gillibrand/> Drops Out of Democratic Presidential Race,Bono,32100,1.2, <Kirsten Gillibrand/> Drops Out of Democratic Presidential Race,KeanuReeves,21000,0.6,1
107017-107016, <Knives/> Out Sequel In The Works With Daniel Craig Reprising His Role As Detective Blanc,Buns,32111,1.6,Knives Out Sequel In The Works With Daniel Craig Reprising His Role As Detective <Blanc/> ,Mouse,111000,0.5,1
104471-104469,"Kylo Ren , And The Wasted <Potential/> Of The ‘ Star Wars ’ Sequel Trilogy",romance,11000,0.4,"Kylo Ren , And The Wasted <Potential/> Of The ‘ Star Wars ’ Sequel Trilogy",Kiss,22111,1.4,2
104471-104470,"Kylo Ren , And The Wasted <Potential/> Of The ‘ Star Wars ’ Sequel Trilogy",romance,11000,0.4,"Kylo Ren , And The Wasted <Potential/> Of The ‘ Star Wars ’ Sequel Trilogy",portion,10000,0.2,1
104469-104470,"Kylo Ren , And The Wasted <Potential/> Of The ‘ Star Wars ’ Sequel Trilogy",Kiss,22111,1.4,"Kylo Ren , And The Wasted <Potential/> Of The ‘ Star Wars ’ Sequel Trilogy",portion,10000,0.2,1
101009-101007,Lab cultured ' <steaks/> ' grown on an artificial gelatin scaffold - Ethical meat eating could soon go beyond burgers .,people,33321,2.4,Lab cultured ' steaks ' grown on an artificial gelatin scaffold - Ethical meat eating could soon go beyond <burgers/> .,taste,32210,1.6,1
101009-101008,Lab cultured ' <steaks/> ' grown on an artificial gelatin scaffold - Ethical meat eating could soon go beyond burgers .,people,33321,2.4,Lab cultured ' steaks ' grown on an artificial gelatin <scaffold/> - Ethical meat eating could soon go beyond burgers .,mold,22210,1.4,1
101007-101008,Lab cultured ' steaks ' grown on an artificial gelatin scaffold - Ethical meat eating could soon go beyond <burgers/> .,taste,32210,1.6,Lab cultured ' steaks ' grown on an artificial gelatin <scaffold/> - Ethical meat eating could soon go beyond burgers .,mold,22210,1.4,1
103062-103061,Labor group accuses Google of firing 4 to deter <workers/> from union activities,robots,32222,2.2,Labor group accuses Google of firing 4 to deter workers from <union/> activities,party,21110,1.0,1
106284-106285,Labour leadership candidate Clive Lewis calls for referendum on abolishing <monarchy/> ,manbuns,32221,2.0,Labour leadership candidate Clive Lewis calls for <referendum/> on abolishing monarchy,votes,21000,0.6,1
100588-100589,Lady Gaga suffers nasty fall off <stage/> during Las Vegas concert,fan,11110,0.8,Lady Gaga <suffers/> nasty fall off stage during Las Vegas concert,causes,22111,1.4,2
100111-100112,Lara Spencer <Apologizes/> for Mocking Prince George 's Love of Ballet on ' Good Morning America ',sings,11000,0.4,Lara Spencer Apologizes for Mocking Prince George 's <Love/> of Ballet on ' Good Morning America ',Demonstration,22110,1.2,2
106168-106167,"Larry David <blasts/> Trump , compares Fox News with the Berlin Wall",praises,11000,0.4,"Larry David blasts <Trump/> , compares Fox News with the Berlin Wall",Kazoo,22000,0.8,2
106164-106165, <Larry David/> thinks electing Sanders would be ' great for the country ',Melania,22211,1.6,Larry David thinks <electing/> Sanders would be ' great for the country ',institutionalizing,22110,1.2,1
102694-102693, <Larry Page/> steps down as CEO of Alphabet,English,21000,0.6,Larry Page steps down as CEO of <Alphabet/> ,soup,20000,0.4,1
107111-107110,"Larsen , who threw only perfect World Series game , <dies/> at 90",sings,21110,1.0,"Larsen , who threw only perfect World Series game , <dies/> at 90",fastballs,21000,0.6,1
